manager_mcc_id,brand_id,client_mcc_id,client_id,adw_campaign_id,adw_adgroup_id,adw_ad_id,factor,timp,tviews,tclicks,tcost,mimp,mviews,mclicks,mcost,cpv,cpm,cpc,ctr,view_rate,percent_imp,percent_views,percent_clicks,percent_cost,zimp,zviews,zclicks,zcost,zcpv,zcpm,zcpc,rankimp,rankclicks,rankviews,rankcost,rankcpv,rankcpm,rankcpc,rankctr,rankviewrate,indeximp,indexviews,indexclicks,indexcost,indexcpv,indexcpm,indexcpc,indexctr,index_viewrate,factor_name,factor_value
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-12-01,166267,52861,46,4783.87347,108859.8548,34079.66129,28.9516129,2909.783343,0.09049911,28.77223664,103.9972493,0.000276663,0.317928392,0.024634663,0.02501776,0.025626741,0.02651718,0.553827759,0.605183144,0.659874132,0.661170137,0.831470501,0.720345659,0.231676093,10,11,10,10,43,45,35,34,30,0.852459016,0.852459016,0.836065574,0.852459016,0.737704918,0.770491803,0.606557377,0.590163934,0.524590164,adw_date,12/1/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-12-02,107654,34552,25,2251.11408,108859.8548,34079.66129,28.9516129,2909.783343,0.065151484,20.91064038,90.0445632,0.000232225,0.320954168,0.015950369,0.016352578,0.013927577,0.012478005,-0.011633323,0.015219971,-0.152950958,-0.232375402,-1.089861643,-0.976945087,-0.302711052,25,27,27,30,9,13,23,15,33,0.606557377,0.573770492,0.573770492,0.524590164,0.180327869,0.245901639,0.409836066,0.278688525,0.573770492,adw_date,12/2/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-12-03,119590,38252,34,2439.36716,108859.8548,34079.66129,28.9516129,2909.783343,0.06377097,20.39775199,71.74609294,0.000284305,0.31985952,0.017718846,0.018103693,0.018941504,0.013521499,0.103517641,0.134443508,0.195402652,-0.165960605,-1.194503608,-1.087675873,-1.003541501,23,20.5,22,29,8,12,11,37,32,0.639344262,0.655737705,0.680327869,0.540983607,0.163934426,0.229508197,0.213114754,0.639344262,0.557377049,adw_date,12/3/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-12-04,156024,51192,49,3442.68749,108859.8548,34079.66129,28.9516129,2909.783343,0.067250498,22.06511492,70.25892837,0.000314054,0.328103369,0.023117026,0.024227865,0.02729805,0.019082939,0.455009786,0.551403662,0.775992001,0.188006064,-0.930757882,-0.72769813,-1.060499826,13,9,11,21,13,16,10,48,41,0.803278689,0.836065574,0.868852459,0.672131148,0.245901639,0.295081967,0.196721311,0.819672131,0.704918033,adw_date,12/4/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-12-05,80528,26659,21,1770.75858,108859.8548,34079.66129,28.9516129,2909.783343,0.066422543,21.98935252,84.32183714,0.000260779,0.331052553,0.011931292,0.012617023,0.011699164,0.009815378,-0.273327782,-0.239112834,-0.307774784,-0.401842551,-0.993516262,-0.744054963,-0.521891159,31,35,31,38,11,15,18,25,43,0.508196721,0.508196721,0.442622951,0.393442623,0.213114754,0.278688525,0.327868852,0.442622951,0.737704918,adw_date,12/5/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-12-06,26642,7952,8,437.52042,108859.8548,34079.66129,28.9516129,2909.783343,0.055020174,16.42220629,54.6900525,0.000300278,0.29847609,0.003947366,0.003763478,0.004456825,0.002425191,-0.793185764,-0.841900594,-0.81095222,-0.872202671,-1.857807824,-1.945982087,-1.656786952,54,47,55,56,6,1,3,41,12,0.131147541,0.114754098,0.245901639,0.098360656,0.131147541,0.049180328,0.081967213,0.704918033,0.229508197,adw_date,12/6/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-12-07,26672,8131,7,445.41319,108859.8548,34079.66129,28.9516129,2909.783343,0.054779632,16.69965469,63.63045571,0.000262448,0.30485153,0.003951811,0.003848194,0.003899721,0.002468941,-0.792896343,-0.836132752,-0.849658177,-0.869418139,-1.876040682,-1.886081961,-1.314369979,53,51.5,54,55,4,2,6,26,18,0.147540984,0.131147541,0.172131148,0.114754098,0.098360656,0.06557377,0.131147541,0.459016393,0.327868852,adw_date,12/7/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-12-08,24559,7725,7,423.80339,108859.8548,34079.66129,28.9516129,2909.783343,0.05486128,17.25654098,60.54334143,0.000285028,0.314548638,0.003638742,0.003656045,0.003899721,0.002349157,-0.813281228,-0.849215119,-0.849658177,-0.877041975,-1.869851823,-1.765852186,-1.432606294,56,51.5,56,57,5,4,5,38,27,0.098360656,0.098360656,0.172131148,0.081967213,0.114754098,0.098360656,0.114754098,0.655737705,0.475409836,adw_date,12/8/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-12-09,41018,12597,15,731.37593,108859.8548,34079.66129,28.9516129,2909.783343,0.058059532,17.83060924,48.75839533,0.000365693,0.307109074,0.006077361,0.005961838,0.008356546,0.004054043,-0.654495226,-0.692226721,-0.540010524,-0.768531837,-1.627426569,-1.641912885,-1.88396911,45,41,44,50,7,7,1,56,19,0.278688525,0.295081967,0.344262295,0.196721311,0.147540984,0.147540984,0.049180328,0.950819672,0.344262295,adw_date,12/9/2017
4716165769,4449603758,3294327511,6172611447,965415296,,,adw_date:2017-12-10,122993,38050,27,2773.02604,108859.8548,34079.66129,28.9516129,2909.783343,0.072878477,22.54621027,102.7046681,0.000219525,0.3093672,0.018223045,0.018008092,0.015041783,0.015370982,0.136347629,0.127934547,-0.075539044,-0.04824733,-0.504161066,-0.62383135,0.182170301,19,24,23,24,19,18,34,11,22,0.704918033,0.639344262,0.62295082,0.62295082,0.344262295,0.327868852,0.590163934,0.213114754,0.393442623,adw_date,12/10/2017
